27/1/2021, 10:27:44, 43.221134, -2.018727, 7, 153, 575, 21.05, 1017.41, -102.85, 456, 8, 56.80, 21.60, 823, 0
27/1/2021, 10:28:3, 43.221058, -2.018674, 7, 169, 585, 21.06, 1017.44, -103.32, 451, 7, 57.00, 21.60, 823, 0
27/1/2021, 10:28:22, 43.220978, -2.018585, 6, 179, 599, 21.07, 1017.43, -103.00, 460, 9, 56.80, 21.60, 832, 0
27/1/2021, 10:28:41, 43.220943, -2.018603, 9, 90, 607, 21.08, 1017.44, -103.03, 434, 5, 56.80, 21.60, 808, 0
27/1/2021, 10:29:0, 43.220936, -2.018554, 8, 121, 621, 21.08, 1017.44, -103.06, 456, 8, 57.00, 21.60, 792, 0
27/1/2021, 10:29:19, 43.220978, -2.018584, 6, 396, 643, 21.09, 1017.41, -102.78, 460, 9, 56.80, 21.60, 825, 0
27/1/2021, 10:29:38, 43.221073, -2.018731, 8, 169, 648, 21.09, 1017.48, -103.37, 450, 7, 56.70, 21.60, 865, 0
27/1/2021, 10:29:57, 43.221008, -2.018662, 6, 200, 665, 21.15, 1017.50, -103.56, 451, 7, 56.70, 21.60, 872, 0
27/1/2021, 10:30:16, 43.220982, -2.018631, 7, 179, 677, 21.16, 1017.49, -103.45, 438, 5, 56.60, 21.60, 848, 0
27/1/2021, 10:30:35, 43.221027, -2.018663, 7, 167, 688, 21.19, 1017.45, -103.11, 424, 3, 56.70, 21.60, 691, 0
