27/1/2021, 9:43:41, 43.220406, -2.018639, 7, 132, 756, 21.01, 1016.87, -98.36, 1153, 114, 56.20, 21.20, 520, 0
27/1/2021, 9:44:0, 43.220333, -2.018619, 7, 153, 774, 20.99, 1016.86, -98.27, 1201, 122, 56.30, 21.20, 529, 0
27/1/2021, 9:44:19, 43.220318, -2.018492, 7, 153, 787, 21.00, 1016.91, -98.65, 1243, 128, 56.10, 21.20, 537, 0
27/1/2021, 9:44:38, 43.220200, -2.018446, 7, 151, 796, 21.00, 1017.02, -99.59, 1201, 122, 56.00, 21.20, 561, 0
27/1/2021, 9:44:57, 43.220287, -2.018411, 7, 156, 811, 21.00, 1016.99, -99.32, 1141, 112, 56.20, 21.20, 617, 0
27/1/2021, 9:45:16, 43.220219, -2.018626, 7, 132, 822, 21.00, 1016.91, -98.64, 1180, 118, 56.30, 21.20, 649, 0
27/1/2021, 9:45:35, 43.220089, -2.018727, 8, 135, 833, 21.03, 1016.93, -98.79, 1153, 114, 56.00, 21.20, 672, 0
27/1/2021, 9:45:54, 43.220257, -2.018628, 8, 121, 844, 21.04, 1017.01, -99.51, 1255, 130, 56.00, 21.20, 689, 0
27/1/2021, 9:46:13, 43.220318, -2.018637, 8, 135, 859, 21.00, 1017.01, -99.48, 1099, 106, 55.80, 21.20, 672, 0
27/1/2021, 9:46:32, 43.220264, -2.018645, 7, 152, 874, 21.00, 1016.93, -98.82, 1075, 102, 55.80, 21.20, 640, 0
27/1/2021, 9:46:51, 43.220592, -2.018618, 7, 280, 872, 20.99, 1016.92, -98.78, 1107, 107, 56.30, 21.20, 632, 0
27/1/2021, 9:47:10, 43.220650, -2.018462, 8, 134, 889, 20.99, 1016.92, -98.70, 1129, 111, 56.40, 21.20, 616, 0
27/1/2021, 9:47:29, 43.220596, -2.018375, 8, 134, 909, 20.97, 1016.90, -98.56, 1008, 92, 56.00, 21.20, 607, 0
27/1/2021, 9:47:48, 43.220577, -2.018325, 8, 186, 923, 20.98, 1016.93, -98.78, 1054, 99, 56.10, 21.20, 623, 0
27/1/2021, 9:48:7, 43.220634, -2.018328, 8, 135, 932, 20.98, 1016.97, -99.14, 1066, 101, 56.30, 21.20, 623, 0
27/1/2021, 9:48:26, 43.220798, -2.018396, 8, 135, 50, 20.98, 1016.91, -98.69, 1032, 96, 56.10, 21.30, 616, 0
27/1/2021, 9:48:45, 43.220928, -2.018416, 8, 133, 62, 20.98, 1016.90, -98.58, 1016, 93, 56.20, 21.20, 592, 0
27/1/2021, 9:49:4, 43.220951, -2.018433, 8, 148, 72, 20.99, 1016.92, -98.75, 987, 89, 56.10, 21.20, 575, 0
27/1/2021, 9:49:23, 43.221123, -2.018496, 8, 148, 85, 21.00, 1016.93, -98.85, 961, 85, 56.30, 21.20, 585, 0
27/1/2021, 9:49:42, 43.221001, -2.018546, 8, 148, 100, 20.99, 1016.92, -98.77, 921, 79, 56.40, 21.30, 592, 0
27/1/2021, 9:50:1, 43.220966, -2.018517, 8, 120, 114, 21.01, 1017.00, -99.37, 921, 79, 56.50, 21.20, 625, 0
27/1/2021, 9:50:20, 43.221058, -2.018562, 8, 135, 121, 21.02, 1017.06, -99.89, 888, 74, 56.60, 21.30, 641, 0
27/1/2021, 9:50:39, 43.221100, -2.018527, 8, 135, 135, 21.03, 1017.06, -99.90, 881, 73, 56.80, 21.30, 625, 0
27/1/2021, 9:50:58, 43.221336, -2.018633, 8, 136, 159, 21.02, 1017.03, -99.62, 944, 82, 56.90, 21.30, 625, 0
27/1/2021, 9:51:17, 43.221924, -2.018726, 8, 120, 55, 21.05, 1016.98, -99.23, 961, 85, 56.70, 21.30, 625, 0
27/1/2021, 9:51:36, 43.221859, -2.018852, 8, 135, 70, 21.03, 1016.88, -98.40, 970, 86, 56.40, 21.30, 625, 0
27/1/2021, 9:51:55, 43.221699, -2.018908, 8, 129, 83, 21.02, 1016.90, -98.58, 1032, 96, 55.90, 21.30, 601, 0
27/1/2021, 9:52:14, 43.221569, -2.018949, 7, 155, 101, 21.03, 1016.95, -99.03, 1008, 92, 55.90, 21.30, 585, 0
27/1/2021, 9:52:33, 43.221359, -2.018909, 8, 145, 113, 21.05, 1016.94, -98.93, 961, 85, 56.00, 21.30, 568, 0
27/1/2021, 9:52:52, 43.221294, -2.018814, 8, 144, 122, 21.06, 1016.94, -98.93, 951, 83, 56.10, 21.30, 594, 0
27/1/2021, 9:53:11, 43.221336, -2.018811, 8, 151, 141, 21.07, 1017.00, -99.41, 980, 88, 56.30, 21.30, 577, 0
27/1/2021, 9:53:30, 43.221241, -2.018704, 8, 150, 151, 21.07, 1017.03, -99.66, 998, 91, 56.30, 21.40, 577, 0
27/1/2021, 9:53:49, 43.221153, -2.018641, 8, 150, 164, 21.08, 1017.07, -100.03, 980, 88, 56.30, 21.30, 577, 0
27/1/2021, 9:54:8, 43.221233, -2.018885, 8, 190, 173, 21.07, 1017.04, -99.74, 987, 89, 56.20, 21.30, 585, 0
27/1/2021, 9:54:27, 43.221046, -2.018936, 8, 119, 190, 20.95, 1017.10, -100.25, 809, 62, 56.10, 21.30, 601, 0
27/1/2021, 9:54:46, 43.220928, -2.018941, 7, 150, 206, 20.95, 1017.03, -99.66, 856, 69, 56.80, 21.30, 617, 0
27/1/2021, 9:55:5, 43.220783, -2.018996, 8, 150, 217, 20.98, 1017.07, -99.99, 791, 59, 56.80, 21.30, 617, 0
27/1/2021, 9:55:24, 43.220715, -2.019021, 8, 369, 233, 20.92, 1016.98, -99.23, 888, 74, 56.80, 21.30, 608, 0
27/1/2021, 9:55:43, 43.220943, -2.018976, 8, 126, 243, 20.90, 1016.99, -99.33, 900, 76, 56.80, 21.30, 625, 0
27/1/2021, 9:56:2, 43.221107, -2.018873, 6, 164, 264, 20.94, 1016.99, -99.32, 825, 64, 56.40, 21.30, 632, 0
27/1/2021, 9:56:21, 43.220921, -2.018734, 5, 386, 280, 20.96, 1017.02, -99.53, 803, 61, 56.60, 21.30, 632, 0
27/1/2021, 9:56:41, 43.221092, -2.018937, 8, 135, 282, 20.98, 1017.00, -99.38, 834, 66, 56.70, 21.30, 649, 0
27/1/2021, 9:57:0, 43.221287, -2.018935, 7, 135, 301, 21.00, 1016.95, -99.02, 843, 67, 56.80, 21.40, 649, 0
27/1/2021, 9:57:19, 43.221306, -2.018988, 9, 119, 312, 21.01, 1016.95, -99.01, 803, 61, 56.70, 21.30, 632, 0
27/1/2021, 9:57:38, 43.221294, -2.018986, 9, 112, 323, 21.04, 1016.92, -98.77, 843, 67, 56.40, 21.20, 616, 0
27/1/2021, 9:57:57, 43.221104, -2.018973, 9, 112, 334, 21.06, 1016.95, -99.03, 817, 63, 56.40, 21.30, 625, 0
27/1/2021, 9:58:16, 43.220917, -2.018939, 9, 114, 345, 21.04, 1017.00, -99.37, 791, 59, 56.20, 21.30, 616, 0
27/1/2021, 9:58:35, 43.220768, -2.018951, 9, 107, 359, 21.04, 1017.02, -99.55, 769, 56, 56.50, 21.30, 656, 0
27/1/2021, 9:58:54, 43.220695, -2.018986, 10, 122, 369, 21.02, 1017.07, -99.97, 763, 55, 56.80, 21.30, 680, 0
27/1/2021, 9:59:13, 43.220539, -2.019003, 10, 122, 386, 21.04, 1017.07, -100.04, 748, 53, 56.80, 21.30, 720, 0
27/1/2021, 9:59:32, 43.220619, -2.018962, 9, 138, 401, 21.05, 1017.04, -99.78, 809, 62, 57.00, 21.30, 720, 0
27/1/2021, 9:59:51, 43.220768, -2.018941, 8, 87, 408, 21.07, 1017.09, -100.15, 809, 62, 56.90, 21.40, 704, 0
27/1/2021, 10:0:10, 43.220921, -2.018909, 10, 89, 427, 21.08, 1017.08, -100.07, 825, 64, 56.50, 21.30, 720, 0
27/1/2021, 10:0:29, 43.220898, -2.018870, 9, 96, 442, 21.09, 1017.07, -99.95, 791, 59, 56.40, 21.40, 704, 0
27/1/2021, 10:0:48, 43.220928, -2.018885, 9, 139, 456, 21.11, 1017.01, -99.47, 803, 61, 56.50, 21.30, 680, 0
27/1/2021, 10:1:7, 43.220940, -2.018876, 10, 96, 464, 21.10, 1017.03, -99.63, 797, 60, 56.50, 21.30, 672, 0
27/1/2021, 10:1:26, 43.220928, -2.018844, 9, 96, 476, 21.09, 1017.05, -99.80, 734, 50, 56.40, 21.40, 663, 0
27/1/2021, 10:1:45, 43.220917, -2.018806, 10, 83, 487, 21.14, 1017.05, -99.80, 791, 59, 56.80, 21.40, 696, 0
27/1/2021, 10:2:4, 43.220913, -2.018766, 10, 99, 501, 21.15, 1017.10, -100.23, 825, 64, 56.70, 21.40, 720, 0
27/1/2021, 10:2:23, 43.220936, -2.018787, 10, 86, 511, 21.14, 1017.08, -100.03, 748, 53, 56.50, 21.40, 720, 0
27/1/2021, 10:2:42, 43.220970, -2.018836, 10, 82, 526, 21.12, 1017.05, -99.78, 769, 56, 56.50, 21.40, 696, 0
27/1/2021, 10:3:1, 43.221027, -2.018925, 10, 82, 538, 21.12, 1017.04, -99.74, 797, 60, 56.30, 21.40, 689, 0
27/1/2021, 10:3:20, 43.221039, -2.018901, 10, 125, 557, 21.11, 1017.10, -100.21, 817, 63, 56.30, 21.50, 696, 0
27/1/2021, 10:3:39, 43.221115, -2.019016, 10, 102, 562, 21.07, 1016.98, -99.22, 649, 37, 56.00, 21.40, 729, 0
